id,LoanTypeDescription,Source,Rate,LoanTerm,AmountDisbursed,LoanOpenDate,LoanPayment,LoanPaymentMethodDesc,LoanCreditHighBal,PaymentMethods,InstancesOfDelinquency,CreditLifeInsurance,CreditDisabilityInsurance,ApprovalOfficerNumber,BranchName,IsRefinance,IsAddon,IsSecure,Zip,CreditScore,BankruptcyScore,OccupancyStatus,OccupancyDuration,MonthlyRent,Occupation,EmployedMonths,EmploymentStatus,IncomeVerifyMethod,TotalMonthlyIncome,MonthlyLiability,CoCreditScore,CoBankruptcyScore,CoOccupancyStatus,CoOccupancyDuration,CoMonthlyRent,CoOccupation,CoEmployedMonths,CoEmploymentStatus,CoTotalMonthlyIncome,CoMonthlyLiability,TotalDebtToIncomeFund,RevolvingDebtAmounts,NumberOfOpenRevolvingAccounts,TotalUnsecureBalance,TotalMonthlyDebt,Age_LoanOpenDate,MonthsOfMembership_loanopendate,AccountOpenDate,MonthsOfMembership,EstatementIndicator,DebitCardIndicator,CreditCardIndicator,DirectDepositsReceived,AvgDirectDeposit,SavingsProductsPreLoan,SavingsProductsPostLoan,LoanProductsPreLoan,LoanProductsPostLoan,AvgTotalDeposits,HomeBankingFirstLogInDate,NumberOfLoginsBeforeLoan,NumberOfLoginsAfterLoan,DealershipName,TotalVehicleValue,FundedLTV,EstimatedVehiclePayment,VehicleColor,VehicleMake,VehicleModel,VehicleMileage,IsNewVehicle,VehicleYear,IsIndirectLoan,TradeValue,TradeAllowance,TradeType,TradePayoff,TradeMake,TradeModel,GAPInsurance,IWS,BinaryTarget
117987,USEDAUTO,LENDER,3.35,60,27398.66,08APR2014,497.33,Cash,27399.0,Unknown--ACH-15-Cash-2-Check-1-HomeBanking-8,0,N,N,1289,Mills,N,N,Y,32701,592,282,RENT,6,600.0,ASSISTANTGENERALMA,36,EM,,3500.0,983.0,812.0,300.0,OWN,456.0,0.0,ADMIN,408.0,RE,1600.0,0.0,40.791,627.0,8.0,4379.0,1480.33,33,0,08APR2014,41,Y,N,N,,,0,0,0,0,27.7897,5/18/2014,0,75,,25325.0,108.188,492.98,WHITE,FORD,F150SUPERCREW-V8,43000,N,2009,N,0.0,0.0,,0.0,,,N,N,0
397746,INDIRECTUSEDAUTO,GATEWAY,4.5,84,23998.34,29MAR2017,334.2,Coupon,23998.34,ACH-5,0,N,N,1249,ConsumerLending,N,N,Y,32725-7101,751,272,BUYING,72,0.0,PHARMACY,24,EM,,7248.92,1626.0,615.0,303.0,BUYING,72.0,0.0,,120.0,ST,1.0,0.0,27.038,4355.0,5.0,4355.0,1960.2,31,0,29MAR2017,6,N,N,N,,,0,0,0,0,5.0,,0,0,ORLANDOKIANORTH,22350.0,107.375,298.88,,KIA,OPTIMA4DRSDNEX,35444,N,2014,Y,0.0,0.0,,0.0,,,N,N,0
274073,INDIRECTNEWAUTO,GATEWAY,3.29,84,39946.14,07JAN2016,533.77,Coupon,39946.14,Unknown--ACH-20,0,N,N,1054,,N,N,Y,34744,745,333,OWN,120,0.0,,0,RE,,4741.67,95.0,,,,,,,,,,,13.261,4729.0,1.0,4729.0,628.77,78,0,07JAN2016,20,N,N,N,1.0,0.06,0,0,0,0,5.0,,0,0,UNIVERSALNISSAN,30885.0,129.338,531.89,,NISSAN,PATHFINDER2WD4DRS,6,Y,2015,Y,750.0,750.0,,0.0,NISSAN,SENTRA,N,N,0
242301,INDIRECTUSEDAUTO,GATEWAY,3.49,75,20128.74,04SEP2015,299.53,Coupon,20128.74,Unknown--ACH-29,0,N,N,1394,ConsumerLending,N,N,Y,32821,722,422,LIVEWITHPARENTS,24,300.0,SALES,1,EM,,2000.0,0.0,,,,,,,,,,,29.977,0.0,0.0,0.0,299.53,35,0,03SEP2015,24,Y,N,N,2.0,152.25,1,0,0,0,7.3661,12/15/2015,0,3,UNIVERSALNISSAN,17025.0,118.23,283.71,,HYUNDAI,SONATA,30029,N,2013,Y,0.0,0.0,,0.0,,,N,N,0
155202,USEDAUTO,LENDER,2.75,49,21488.69,01AUG2014,492.96,Cash,21489.0,Unknown--ACH-13-Cash-1-Check-1-HomeBanking-11,0,Y,Y,1054,EastOrlando,N,N,Y,32828-8136,570,265,BUYING,108,0.0,MEDICALCENTERREP/SALES,108,EM,PAYSTUBS,12930.0,3933.0,,,,,,,,,,,34.23,3939.0,7.0,64121.0,4425.96,43,0,01AUG2014,37,Y,N,N,44.0,436.1036,0,0,0,0,39.0137,9/15/2014,0,99,,30525.0,70.39699999999998,491.28,,BMW,X3SERIES,58587,N,2010,N,0.0,0.0,,0.0,,,N,N,0
409599,INDIRECTUSEDAUTO,GATEWAY,4.65,75,23281.7,12MAY2017,358.99,Coupon,23281.7,Unknown--Cash-2-Kiosk-1,0,N,N,1289,ConsumerLending,N,N,Y,32725-2416,721,382,LIVEWITHPARENTS,24,300.0,SALESREP,48,EM,,2500.0,105.0,,,,,,,,,,,30.56,1835.0,3.0,1582.0,463.99,43,0,12MAY2017,4,N,N,N,,,0,1,0,0,944.6527,,0,0,HEADQUARTERHYUNDAI,21400.0,108.793,354.97,,HYUNDAI,SANTAFESPORTFWD4DR2.4,23584,N,2014,Y,0.0,0.0,,0.0,,,N,N,0
383495,USEDAUTO,LENDER,2.74,48,19675.0,03FEB2017,460.21,Cash,19723.99,HomeBanking-8,0,Y,Y,1289,Kissimmee,N,N,Y,34741-1062,673,168,RENT,24,500.0,BARBER,33,EM,,1450.0,1006.0,632.0,308.0,RENT,14.0,300.0,NURSE,73.0,EM,3750.0,0.0,43.581,10709.0,8.0,10820.0,1466.21,38,0,01FEB2017,7,N,Y,N,145.0,60.3594,2,1,0,0,1612.4118,,0,0,,17400.0,113.075,422.18,,HONDA,ACCORD,16525,N,2014,N,0.0,0.0,,0.0,,,Y,N,0
123959,INDIRECTNEWAUTO,GATEWAY,12.5,72,27014.54,24APR2014,537.93,Coupon,27015.0,Unknown--ACH-6-Cash-3-Check-25,1,N,N,1340,,N,N,Y,32837,593,247,BUYING,225,0.0,BOOKKEEPER,185,EM,,3189.33,915.0,,,,,,,,,,,45.556,2610.0,3.0,3765.0,1452.93,51,0,24APR2014,41,N,N,N,,,0,1,0,0,4.5967,4/15/2017,0,1,UNIVERSALNISSAN,26380.0,102.405,511.27,,HYUNDAI,SANTAFE-4CYL.,22,Y,2014,Y,1500.0,1500.0,,0.0,NISSAN,ALTIMA,N,N,0
303430,INDIRECTUSEDAUTO,GATEWAY,3.49,75,25325.97,25APR2016,376.83,Coupon,25325.97,AudioResponseTelephone-8-Check-8,0,N,N,1289,ConsumerLending,N,N,Y,32709,778,301,BUYING,192,0.0,UNIONIRONWORKER,420,EM,,4000.0,1354.0,647.0,261.0,BUYING,192.0,0.0,SUPPORTMANAGER,324.0,EM,3352.0,0.0,23.542,11041.0,6.0,12444.0,1730.83,58,265,24MAR1994,282,N,Y,N,8.0,469.0,2,0,0,0,1797.274,,0,0,CARLBLACKCHEVROLETBUICKGMC,18225.0,138.963,315.58,,CHEVROLET,MALIBU,39785,N,2013,Y,0.0,0.0,,0.0,,,N,N,0
124195,USEDAUTO,LENDER,7.5,75,16914.56,19MAY2014,284.13,Cash,16915.0,Unknown--ACH-9-Cash-7-Check-18,0,N,N,1439,SouthOrlando,N,N,Y,32806-6655,0,292,RENT,18,500.0,TECHSERVICES,13,EM,,2489.07,0.0,,,,,,,,,,,31.503,0.0,0.0,0.0,284.13,28,0,19MAY2014,40,Y,N,N,1.0,300.0,0,0,0,0,4.0725,,0,0,HOLLERIMPORTSOFWINTERPARK,16450.0,102.824,307.72,,HONDA,CIVIC-4CYL.,28672,N,2012,N,0.0,0.0,,0.0,,,Y,N,0
365795,INDIRECTNEWAUTO,GATEWAY,4.45,84,28751.78,01DEC2016,399.71,Coupon,28751.78,Unknown--ACH-8-Cash-1,0,N,N,1340,ConsumerLending,N,N,Y,32809-6520,703,303,OTHER,17,400.0,HAIRSTYLIST,17,EM,,4000.0,1249.02,649.0,373.0,LIVEWITHPARENTS,17.0,0.0,SERVER,16.0,EM,2500.0,0.0,31.519,492.0,3.0,3377.0,1648.73,61,1,30NOV2016,10,N,N,N,,,1,0,1,0,5.0,,0,0,UNIVERSALNISSAN,21315.0,134.89,347.52,,HYUNDAI,ELANTRA,15,Y,2017,Y,0.0,-6650.0,,6650.0,FORD,FOCUS,N,N,0
335306,USEDAUTO,LENDER,2.74,69,20404.63,06AUG2016,348.21,Cash,20455.44,Unknown--Check-1-HomeBanking-1,0,Y,Y,1439,Kissimmee,N,N,Y,34741-2154,706,322,OWN,1,0.0,BOSER,13,EM,,2946.67,515.0,,,,,,,,,,,29.294,5990.0,3.0,5990.0,863.21,35,0,06AUG2016,13,Y,N,N,,,0,0,0,0,373.6869,,0,0,,29225.0,69.819,319.53,,DODGE,RAM1500PICKUP-V8,11174,N,2015,N,0.0,0.0,,0.0,,,N,N,0
92300,USEDAUTO,LENDER,14.5,81,15833.96,22JAN2014,309.56,Cash,15834.0,Unknown--Cash-5-Check-1,4,N,N,1054,MetroWest,N,N,Y,32811,560,258,OTHER,0,0.0,HOUSEKEEPING,156,EM,,1950.0,216.0,,,,,,,,,,,26.952,529.0,2.0,5853.0,525.56,46,0,22JAN2014,44,Y,N,N,,,0,0,0,0,2.677,,0,0,ONTRACKAUTOMALL,15875.0,99.741,327.59,,TOYOTA,COROLLA-4CYL.SEDAN4D,63750,N,2011,N,0.0,0.0,,0.0,,,Y,Y,0
366569,USEDAUTO,LENDER,2.74,48,19611.95,02DEC2016,432.31,Cash,19611.95,Unknown--HomeBanking-8,0,N,N,1394,Oviedo,Y,N,Y,32776-9405,679,221,BUYING,12,0.0,ADMNASST,130,EM,DIRDEP,3466.67,905.0,,,,,,,,,,,38.576,4740.0,3.0,4740.0,1337.31,39,44,24APR2013,53,Y,Y,N,59.0,1900.0289,2,0,3,0,8855.6599,10/1/2013,120,2,,20150.0,97.33,427.21,,KIA,SORENTO,23160,N,2015,N,0.0,0.0,,0.0,,,N,N,0
118707,INDIRECTUSEDAUTO,GATEWAY,4.74,75,20244.69,09APR2014,313.02,Cash,20245.0,Unknown--Cash-32-Check-1,0,N,N,1249,,N,N,Y,34771,521,283,LIVEWITHPARENTS,60,0.0,MANAGER,24,EM,,1605.96,322.0,715.0,296.0,LIVEWITHPARENTS,120.0,0.0,LEADERSHIFT,60.0,EM,614.3,0.0,28.601,927.0,1.0,937.0,635.02,25,11,29MAY2013,52,N,N,N,,,1,0,1,0,11.3689,,0,0,UNIVERSALNISSAN,19725.0,102.635,365.11,,HYUNDAI,SONATA-4CYL.,20972,N,2012,Y,0.0,0.0,,0.0,,,N,N,0
326731,INDIRECTNEWAUTO,GATEWAY,4.2,84,46412.12,13JUL2016,639.8,Coupon,46412.12,Cash-8-Check-5-SharedBranch-1,0,N,N,1617,,N,N,Y,32712,686,158,BUYING,84,0.0,RN,60,EM,,8750.0,2439.4,,,,,,,,,,,35.191,8366.0,9.0,29870.0,3079.2,53,0,13JUL2016,14,N,N,N,,,0,0,0,0,5.0,,0,0,CORYFAIRBANKSMAZDA,38870.0,119.403,604.66,,MAZDA,CX-9FWD4DRTOURING,65,Y,2016,Y,0.0,-5224.0,,5224.0,MAZDA,CX-5,N,N,0
235778,INDIRECTNEWAUTO,GATEWAY,9.2,75,37447.26,17AUG2015,660.88,Coupon,37447.26,ACH-4-Check-18,3,N,N,1340,,N,N,Y,32828,608,266,LIVEWITHPARENTS,40,451.0,CUSTOMERSERVICE,180,EM,,4365.0,607.0,,,,,,,,,,,39.379,367.0,2.0,216.0,1267.88,53,0,14AUG2015,25,Y,N,N,,,1,0,0,0,5.0,,0,0,AUTONATIONTOYOTASCION,32764.0,114.294,561.24,,TOYOTA,SIENNA,15,Y,2015,Y,0.0,0.0,,0.0,,,N,N,0
330606,INDIRECTUSEDAUTO,GATEWAY,4.65,72,19532.77,22JUL2016,312.02,Coupon,19532.77,Cash-13,0,N,N,1617,ConsumerLending,N,N,Y,32778,680,422,LIVEWITHPARENTS,192,300.0,VALET,24,EM,,1785.33,55.0,,,,,,,,,,,37.361,947.0,1.0,947.0,367.02,22,0,22JUL2016,14,N,N,N,,,0,0,0,0,5.0,,0,0,EVOLUTIONAUTO,20575.0,94.934,305.41,,HONDA,CIVICCOUPE2DRMANSI,20099,N,2014,Y,0.0,0.0,,0.0,TOYOTA,CAMRY,N,N,0
100468,USEDAUTO,LENDER,7.5,69,19242.81,19FEB2014,331.07,Cash,19243.0,Unknown--Cash-11,0,Y,Y,1289,Kissimmee,N,N,Y,34741,0,0,LIVEWITHPARENTS,0,0.0,HANDYMAN,5,EM,,1709.07,0.0,,,,,,,,,,,21.884,0.0,0.0,0.0,0.0,20,0,19FEB2014,43,Y,N,N,,,0,0,0,0,10.0,,0,0,AUTOMARKETOFFLORIDA,19175.0,100.354,331.07,,INFINITI,G35-V6,69940,N,2008,N,0.0,0.0,,0.0,,,Y,Y,1
144330,USEDAUTO,LENDER,3.35,60,12164.45,26JUN2014,220.3,Cash,12165.0,Cash-1-Check-1-HomeBanking-49,0,N,N,1140,WinterGarden,N,N,Y,34786,774,299,LIVEWITHPARENTS,288,0.0,RN,30,EM,,4116.67,862.0,,,,,,,,,,,26.291,395.0,1.0,395.0,1082.3,26,298,29AUG1989,337,Y,N,Y,65.0,497.8943,2,0,0,0,6030.8484,11/5/2012,119,623,,14750.0,82.471,220.02,,FORD,EXPLORER-V6,67000,N,2007,N,0.0,0.0,,0.0,,,N,N,0
405385,INDIRECTUSEDAUTO,GATEWAY,7.75,72,16336.72,01MAY2017,284.45,Coupon,16336.72,ACH-4,0,N,N,2008,ConsumerLending,N,N,Y,32824-6429,665,271,RENT,180,500.0,BUSSERDRA,120,EM,,3500.0,507.0,,,,,,,,,,,36.899,7259.0,8.0,7259.0,791.45,48,0,01MAY2017,4,N,N,N,,,0,0,0,0,5.0,,0,0,CENTRALFLORIDATOYOTA,14400.0,113.449,286.04,,TOYOTA,COROLLA4DRSDNCVTLE(SE),38138,N,2014,Y,0.0,0.0,,0.0,,,N,N,0
110178,INDIRECTNEWAUTO,GATEWAY,14.5,72,21497.44,17MAR2014,448.74,Cash,21498.0,ACH-34,0,N,N,1249,,N,N,Y,33897,601,294,LIVEWITHPARENTS,12,0.0,PATRIOTLAUNCHERCREW,0,MI,,3536.33,25.0,,,,,,,,,,,13.396,285.0,1.0,0.0,473.74,25,0,17MAR2014,42,N,N,N,1.0,45.0,0,1,0,0,4.5161,4/14/2014,0,7,UNIVERSALNISSAN,21135.0,101.715,434.79,,NISSAN,ROGUESELECTFWD4DRS,8,Y,2014,Y,0.0,0.0,,0.0,,,N,N,0
315193,INDIRECTUSEDAUTO,GATEWAY,4.2,75,38975.56,02JUN2016,592.78,Coupon,38975.56,Check-10-Draft-4,0,N,N,1306,,N,N,Y,34711,682,174,RENT,4,800.0,DIRECTORCUSTOMERSOLUTION,120,EM,,9716.67,1506.0,,,,,,,,,,,29.833,21812.0,7.0,86213.0,2098.78,42,0,02JUN2016,15,N,N,N,,,0,0,0,0,1.3809,,0,0,NAPLETONCLERMONTCHRYSLERDODGEJEEP,31950.0,121.989,564.71,,RAM,"15002WDCREWCAB140.5""LARAMIE",36859,N,2012,Y,0.0,0.0,,0.0,,,N,N,0
151538,USEDAUTO,LENDER,12.0,81,18009.79,05AUG2014,327.06,Cash,18010.0,Unknown--ACH-34-Check-1,0,N,N,1439,Kissimmee,N,N,Y,34743,0,300,RENT,36,350.0,ASSISTANT,12,EM,,1784.0,25.0,,,,,,,,,,,39.353,115.0,2.0,115.0,352.06,22,1,22JUL2014,38,Y,N,N,1.0,11.0,1,0,0,0,5.0887,7/30/2014,1,4,FRESHSTARTAUTOS,15125.0,119.073,310.99,,VOLKSWAGEN,JETTA-5CYL.,36107,N,2011,N,0.0,0.0,,0.0,,,Y,Y,0
263319,USEDAUTO,LENDER,2.99,66,16402.78,25NOV2015,270.06,Cash,16402.78,HomeBanking-21,0,N,N,1484,ConsumerLending,N,N,Y,34711-7144,737,153,BUYING,120,0.0,FLOORMANAGER/ADMINISTRATIVEASSISTANT,72,EM,,3255.33,2363.0,711.0,155.0,BUYING,120.0,0.0,PROPRIETOR,204.0,EM,8083.33,0.0,23.222,42529.0,20.0,42529.0,2633.06,42,156,12NOV2002,178,Y,Y,N,103.0,1143.8156,2,0,0,0,7671.1171,11/5/2012,218,199,,16325.0,100.476,261.17,,DODGE,JOURNEY-4CYL.,38018,N,2012,N,0.0,0.0,,0.0,,,Y,N,0
408227,INDIRECTUSEDAUTO,GATEWAY,7.75,75,26808.35,08MAY2017,453.56,Coupon,26808.35,Cash-1-HomeBanking-3,0,N,N,2000,ConsumerLending,N,N,Y,32767-9707,668,318,LIVEWITHPARENTS,240,300.0,ADMIN,24,EM,,2800.0,88.0,,,,,,,,,,,30.056,1113.0,3.0,1113.0,541.56,42,0,05MAY2017,4,N,N,N,8.0,324.2275,1,1,0,0,305.7902,6/12/2017,0,8,PHILLIPSTOYOTA,25950.0,103.308,399.26,,TOYOTA,TACOMAPRERUNNERSR5DOUBLECAB2WDI4,28391,N,2015,Y,0.0,0.0,,0.0,,,N,N,0
105742,USEDAUTO,LENDER,7.5,69,15382.2,04MAR2014,238.46,Cash,15383.0,Cash-5-Check-1,7,Y,Y,1289,Kissimmee,N,N,Y,34741,0,0,LIVEWITHPARENTS,6,0.0,CASHIER,12,EM,,866.67,198.0,660.0,295.0,OTHER,0.0,0.0,EMPLOYEE,24.0,EM,600.0,0.0,33.844,0.0,0.0,10450.0,198.0,20,0,04MAR2014,42,Y,N,N,,,0,0,0,1,3.02,4/4/2014,0,1,AUTOMARKETOFFLORIDACORP,13825.0,111.264,238.46,,BMW,3SERIES,90582,N,2007,N,0.0,0.0,,0.0,,,Y,Y,1
213932,USEDAUTO,LENDER,2.79,66,23640.79,15MAY2015,387.27,Cash,23640.79,Unknown--Cash-9-HomeBanking-17,0,N,N,1135,OrangeCity,N,N,Y,32724,814,258,BUYING,24,0.0,POLICEOFFICER,240,EM,,4000.0,1713.0,776.0,251.0,BUYING,24.0,0.0,TEACHER,24.0,EM,3250.0,0.0,28.969,0.0,1.0,1494.0,2100.27,42,212,12SEP1997,240,Y,Y,N,126.0,1144.2791,2,0,1,1,1988.29,10/24/2012,369,389,STARLINGCHEVROLET,20225.0,116.889,430.0,RED,CHEVROLET,IMPALALIMITED,11340,N,2014,N,0.0,0.0,,0.0,,,N,N,0
149409,NEWMOTORCYCLE,CONSUMER,7.24,60,4049.35,22JUL2014,86.85,AutoTransfer,4050.0,Unknown--HomeBanking-6,0,Y,Y,1439,ForestCity,N,N,Y,32810-2484,710,300,RENT,7,250.0,SALESREPRESENTATIVE,3,EM,,720.0,30.0,,,,,,,,,,,50.951,0.0,1.0,4890.0,116.85,19,7,30DEC2013,45,Y,N,N,52.0,242.6584,2,0,0,0,705.9324,2/12/2014,99,850,CYCLESPORTSCENTER,5299.0,76.417,86.79,BLACK,KAWASAKI,300ABS,0,Y,2014,N,0.0,0.0,,0.0,,,N,N,0
89005,INDIRECTUSEDAUTO,GATEWAY,7.5,72,21610.53,07JAN2014,374.82,Cash,21611.0,Cash-6-Check-1,0,N,N,1340,,N,N,Y,32725,613,279,LIVEWITHPARENTS,30,0.0,PRODUCTIONSPECIALIST,24,EM,,1646.67,345.0,0.0,291.0,LIVEWITHPARENTS,30.0,0.0,PRODUCTION,6.0,EM,1906.66,0.0,20.258,0.0,0.0,0.0,719.82,25,0,07JAN2014,44,N,N,N,,,0,1,0,2,23.5318,,0,0,SANFORDINFINITI2314,21350.0,101.22,373.9,,INFINITI,G37-V6COUPE2D6SPD,60662,N,2008,Y,0.0,0.0,,0.0,,,N,N,0
275206,INDIRECTNEWAUTO,GATEWAY,3.29,84,34303.84,14JAN2016,458.38,Coupon,34303.84,ACH-2-Check-17,0,N,N,1054,,N,N,Y,32806,746,309,RENT,6,488.0,CHEF,6,EM,,3333.33,491.06,,,,,,,,,,,43.12300000000001,4517.0,5.0,34433.0,949.44,27,0,13JAN2016,20,N,N,N,,,1,0,0,0,5.0,,0,0,UNIVERSALNISSAN,25705.0,133.452,456.76,,NISSAN,ALTIMA4DRSDNI42.5SR,25,Y,2016,Y,0.0,-6200.0,,6200.0,NISSAN,ALTIMA,N,N,0
163357,USEDAUTO,LENDER,8.0,75,19463.25,03SEP2014,331.73,Cash,19464.0,Unknown--Cash-35-Draft-4,0,N,N,1306,UCFCommons,N,N,Y,32807-8248,647,284,BUYING,0,0.0,TEACHER,48,EM,,2450.0,934.0,0.0,0.0,RENT,12.0,756.0,WAREHOUSESUPERVISOR,24.0,EM,1625.0,0.0,49.613,144.0,7.0,457.0,1265.73,31,0,03SEP2014,36,Y,N,N,,,0,0,0,0,2.5,,0,0,MICHAELSAUTOS,21225.0,91.7,329.72,,TOYOTA,CAMRY-4CYL.,37494,N,2012,N,0.0,0.0,,0.0,,,Y,N,0
387108,USEDAUTO,LENDER,4.3,66,24452.58,21FEB2017,417.45,Cash,24452.58,ACH-1-Cash-1-Check-5,0,N,N,1617,FernPark,Y,N,Y,32730,709,309,RENT,24,400.0,OWNER,40,SE,,2600.0,120.01,,,,,,,,,,,36.056,0.0,1.0,15001.0,537.46,24,40,19OCT2013,47,N,N,N,,,1,0,3,0,5.01,,0,0,,24850.0,98.401,415.65,,DODGE,RAM1500PICKUP-V8,75000,N,2013,N,0.0,0.0,,0.0,,,N,N,0
423472,INDIRECTNEWAUTO,GATEWAY,3.45,84,30493.25,22JUN2017,409.71,Coupon,30493.25,HomeBanking-2,0,N,N,2008,ConsumerLending,N,N,Y,32812-5389,833,370,BUYING,118,0.0,OPERATIONSPROJECTMANAGER,253,EM,,5381.25,1211.0,,,,,,,,,,,30.118,1904.0,3.0,1904.0,1620.71,37,266,12APR1995,269,Y,Y,N,20.0,688.8015,2,0,0,0,2049.167,10/23/2012,452,51,UNIVERSALNISSAN,25900.0,117.735,378.07,,NISSAN,ALTIMA,7,Y,2017,Y,0.0,-6400.0,,6400.0,NISSAN,ALTIMA,N,N,0
417603,INDIRECTUSEDAUTO,GATEWAY,10.9,75,19586.3,01JUN2017,362.96,Coupon,19586.3,Cash-1-HomeBanking-1,0,N,N,1617,ConsumerLending,N,N,Y,34746-2224,606,172,LIVEWITHPARENTS,37,300.0,SUPERVISOR,50,OT,,4200.0,318.0,,,,,,,,,,,23.356,3722.0,12.0,5938.0,680.96,53,0,01JUN2017,3,N,N,N,,,0,0,0,0,5.0,,0,0,STARLINGCHEVROLETKISSIMMEE,16225.0,120.717,309.47,,CHEVROLET,MALIBU4DRSDNLSW/1LS,26470,N,2016,Y,2000.0,2000.0,,0.0,TOYOTA,COROLLA,N,N,0
148267,USEDAUTO,LENDER,12.0,69,12184.8,11JUL2014,265.61,Cash,12185.0,Unknown-,0,Y,Y,1054,EastOrlando,N,N,Y,32828,0,0,RENT,4,200.0,COOK,4,EM,VERIFY,1694.39,0.0,,,,,,,,,,,27.48,0.0,0.0,0.0,265.61,21,0,11JUL2014,38,Y,N,N,,,0,0,0,0,5.0,,0,0,TDREMARKETING,10775.0,113.084,232.5,,NISSAN,ALTIMA-4CYL.,96155,N,2007,N,0.0,0.0,,0.0,,,Y,Y,1
408479,INDIRECTNEWAUTO,GATEWAY,3.45,84,36274.05,09MAY2017,487.38,Coupon,36274.05,Cash-1-Check-3,0,N,N,1439,,N,N,Y,34711-8085,761,304,BUYING,48,0.0,HOSPITALITYMANAGER,108,EM,,6000.0,2449.0,,,,,,,,,,,48.94,3906.0,4.0,3906.0,2936.38,54,0,08MAY2017,4,N,N,N,,,1,0,0,0,5.0,,0,0,CITYKIA,33730.0,107.542,485.7,,KIA,SPORTAGESXTURBOFWD,27,Y,2017,Y,0.0,-843.0,,843.0,NISSAN,MAXIMA,N,N,0
360317,INDIRECTUSEDAUTO,GATEWAY,2.74,48,8438.85,21NOV2016,188.22,Coupon,8438.85,ACH-11-Cash-2,1,N,N,1306,ConsumerLending,N,N,Y,34785,0,341,LIVEWITHPARENTS,24,300.0,BAKERYMANAGER,42,EM,,1677.2,0.0,,,,,,,,,,,29.109,0.0,0.0,0.0,188.22,18,0,21NOV2016,10,N,N,N,,,0,0,0,0,5.0,,0,0,CLASSICMAZDAEAST,15975.0,52.825,147.12,,FORD,FUSION4DRSDNSEFWD,37236,N,2013,Y,0.0,0.0,,0.0,,,N,N,0
383383,INDIRECTNEWAUTO,GATEWAY,7.49,75,29469.28,09FEB2017,494.76,Coupon,29469.28,Draft-7,0,N,N,2008,ConsumerLending,N,N,Y,32179,658,329,LIVEWITHPARENTS,252,300.0,SSI,120,RE,,663.0,1055.0,569.0,241.0,OWN,252.0,0.0,CONSTRUCTION,60.0,EM,3500.0,0.0,44.433,764.0,3.0,6397.0,1549.76,21,0,09FEB2017,7,N,N,N,,,0,0,0,0,5.0,,0,0,CECILCLARKCHEVROLET,25450.0,115.793,465.22,,CHEVROLET,TRAXFWD4DRLT,9,Y,2016,Y,0.0,-7205.0,,7205.0,NISSAN,VERSA,N,N,0
353022,INDIRECTNEWAUTO,GATEWAY,4.45,84,23003.03,19OCT2016,319.79,Coupon,23003.03,Unknown--ACH-2-Cash-7,0,N,N,1617,,N,N,Y,34743,691,221,OTHER,4,0.0,SS(GROSSEDUP),60,RE,,1000.0,324.0,643.0,290.0,LIVEWITHPARENTS,4.0,300.0,MAINTENENCE,12.0,EM,2350.0,0.0,28.173,4393.0,3.0,5067.0,643.79,57,0,19OCT2016,11,N,N,N,,,0,0,0,1,19.3323,,0,0,UNIVERSALNISSAN,16475.0,139.624,318.67,,NISSAN,SENTRA,2002,Y,2016,Y,1000.0,1000.0,,0.0,NISSAN,VERSA,N,N,0
289404,INDIRECTNEWAUTO,GATEWAY,3.5,84,60831.34,22MAR2016,818.74,Coupon,60831.34,HomeBanking-16,0,N,N,1054,ConsumerLending,N,N,Y,34787,729,252,RENT,31,1300.0,OPSMANAGER,60,EM,,6250.0,779.0,,,,,,,,,,,46.364,4336.0,7.0,17823.0,1597.74,45,301,27FEB1991,319,Y,N,N,100.0,1691.5084,2,0,2,0,1984.8967,11/3/2012,454,259,NAPLETONCLERMONTCHRYSLERDODGEJEEP,53840.0,112.985,816.69,,DODGE,RAM1500PICKUP,35,Y,2016,Y,0.0,-8796.0,,8796.0,RAM,1500,N,N,0
240946,USEDAUTO,LENDER,2.49,48,25966.94,27AUG2015,569.53,Coupon,26014.99,Cash-14-Check-23-Draft-1,0,N,N,1394,Kissimmee,N,N,Y,32839,630,198,RENT,0,350.0,SALESSUPERVISOR,6,EM,,3800.0,558.0,,,,,,,,,,,38.882,7694.0,6.0,7694.0,1127.53,28,100,23APR2007,125,N,N,N,,,1,0,0,0,20.1895,8/27/2015,0,2,,28600.0,90.793,360.68,,MERCEDES-BENZ,GLKCLASS,47327,N,2013,N,0.0,0.0,,0.0,,,Y,N,0
387430,USEDAUTO,LENDER,7.24,39,12248.77,22FEB2017,372.54,Cash,12335.4,Cash-7,0,Y,Y,1289,MetroWest,N,N,Y,32818-5795,655,280,LIVEWITHPARENTS,168,300.0,TEHCNICIAN,41,EM,,2750.0,0.0,,,,,,,,,,,24.456,618.0,2.0,315.0,372.54,33,0,22FEB2017,7,N,N,N,,,0,0,0,0,20.0,,0,0,,13650.0,89.735,353.02,,NISSAN,ROGUE-4CYL.,45477,N,2012,N,0.0,0.0,,0.0,,,N,N,0
